  0.00  -8.70  4957.07  46.96 12.85  -3299.36      0
  0.00   8.70  4957.07  -3.13 14.95  -3300.64      0
  0.00   0.00  5000.00 231.14 19.30  -3200.00      0
  0.00  -4.29  5014.04  -7.75 11.96  -3199.68      0
  0.00   4.29  5014.04  99.03 16.62  -3200.32      0
  0.00  -8.53  5055.94  17.55 13.50  -3199.36      0
  0.00   8.53  5055.94  27.65 15.40  -3200.64      0
  0.00   0.00  5100.00 227.04 19.92  -3100.00      0
  0.00  -4.21  5113.77  30.53 11.60  -3099.68      0
  0.00   4.21  5113.77 157.68 16.97  -3100.32      0
  0.00  -8.37  5154.85 -19.04 13.48  -3099.36      0
  0.00   8.37  5154.85  51.30 15.25  -3100.64      0
  0.00   0.00  5200.00 217.73 20.92  -3000.00      0
  0.00  -4.12  5213.50  21.17 10.90  -2999.68      0
  0.00   4.12  5213.50 172.39 17.23  -3000.32      0
  0.00  -8.21  5253.81 -25.00 12.23  -2999.36      0
  0.00   8.21  5253.81  58.53 14.38  -3000.64      0
  0.00   0.00  5300.00 207.16 21.82  -2900.00      0
  0.00  -4.05  5313.25 -25.00 10.63  -2899.68      0
  0.00   4.05  5313.25 143.70 17.13  -2900.32      0
  0.00  -8.05  5352.80 -25.00 10.95  -2899.36      0
  0.00   8.05  5352.80  48.38 13.53  -2900.64      0
  0.00   0.00  5400.00 195.42 22.23  -2800.00      0
  0.00  -3.97  5413.01 -25.00 10.76  -2799.68      0
  0.00   3.97  5413.01  88.03 16.99  -2800.32      0
  0.00  -7.91  5451.83 -25.00 11.21  -2799.36      0
  0.00   7.91  5451.83  29.44 13.29  -2800.64      0
  0.00   0.00  5500.00 180.80 22.22  -2700.00      0
  0.00  -3.90  5512.77 -25.00 10.52  -2699.68      0
  0.00   3.90  5512.77  33.07 17.12  -2700.32      0
  0.00  -7.77  5550.90 -10.94 11.84  -2699.36      0
  0.00   7.77  5550.90  13.43 13.69  -2700.64      0
  0.00   0.00  5600.00 161.39 22.09  -2600.00      0
  0.00  -3.83  5612.54 -25.00 10.24  -2599.68      0
  0.00   3.83  5612.54   2.29 17.47  -2600.32      0
  0.00  -7.63  5650.00  13.26 11.22  -2599.36      0
  0.00   7.63  5650.00   8.20 14.19  -2600.64      0
  0.00   0.00  5700.00 136.26 22.04  -2500.00      0
  0.00  -3.76  5712.32  -6.36 10.50  -2499.68      0
  0.00   3.76  5712.32   4.76 17.73  -2500.32      0
  0.00  -7.50  5749.13  15.29  9.70  -2499.36      0
  0.00   7.50  5749.13  12.12 14.15  -2500.64      0
  0.00   0.00  5800.00 104.81 22.14  -2400.00      0
  0.00  -3.70  5812.11  83.56 10.82  -2399.68      0
  0.00   3.70  5812.11  30.30 17.80  -2400.32      0
  0.00  -7.37  5848.29   3.54  8.68  -2399.36      0
  0.00   7.37  5848.29  17.65 13.84  -2400.64      0
  0.00   0.00  5900.00  66.92 22.41  -2300.00      0
  0.00  -3.64  5911.91 137.80 10.64  -2299.68      0
  0.00   3.64  5911.91  57.83 17.78  -2300.32      0
  0.00  -7.24  5947.48   2.33  9.36  -2299.36      0
  0.00   7.24  5947.48  17.26 14.02  -2300.64      0
  0.00   0.00  6000.00  23.51 22.80  -2200.00      0
  0.00  -3.58  6011.71 136.72 10.46  -2199.68      0
  0.00   3.58  6011.71  67.35 17.76  -2200.32      0
  0.00  -7.13  6046.69  30.43 10.91  -2199.36      0
  0.00   7.13  6046.69   7.35 14.48  -2200.64      0
  0.00   0.00  6100.00 -21.52 23.24  -2100.00      0
  0.00  -3.52  6111.52  93.69 10.26  -2099.68      0
  0.00   3.52  6111.52  49.33 17.71  -2100.32      0
  0.00  -7.01  6145.93  82.85 11.57  -2099.36      0
  0.00   7.01  6145.93 -12.01 14.54  -2100.64      0
  0.00   0.00  6200.00 -25.00 23.60  -2000.00      0
  0.00  -3.46  6211.33  40.90 10.75  -1999.68      0
  0.00   3.46  6211.33   8.86 17.71  -2000.32      0
  0.00  -6.90  6245.20 134.57 11.33  -1999.36      0
  0.00   6.90  6245.20 -25.00 14.44  -2000.64      0
  0.00   0.00  6300.00 -25.00 23.77  -1900.00      0
  0.00  -3.41  6311.15   6.11 11.84  -1899.68      0
  0.00   3.41  6311.15 -25.00 17.77  -1900.32      0
  0.00  -6.79  6344.49 158.50 11.33  -1899.36      0
  0.00   6.79  6344.49 -25.00 14.67  -1900.64      0
  0.00   0.00  6400.00 -25.00 23.64  -1800.00      0
  0.00  -3.35  6410.98  -1.93 12.29  -1799.68      0
  0.00   3.35  6410.98 -25.00 17.87  -1800.32      0
  0.00  -6.68  6443.80 143.79 12.18  -1799.36      0
  0.00   6.68  6443.80 -25.00 15.25  -1800.64      0
  0.00   0.00  6500.00 -25.00 23.23  -1700.00      0
  0.00  -3.30  6510.81   4.02 11.83  -1699.68      0
  0.00   3.30  6510.81 -25.00 17.99  -1700.32      0
  0.00  -6.58  6543.13  98.29 13.22  -1699.36      0
  0.00   6.58  6543.13 -25.00 15.85  -1700.64      0
  0.00   0.00  6600.00 -20.54 22.86  -1600.00      0
  0.00  -3.25  6610.64   2.42 11.15  -1599.68      0
  0.00   3.25  6610.64 -25.00 18.12  -1600.32      0
  0.00  -6.48  6642.48  35.32 13.55  -1599.36      0
  0.00   6.48  6642.48 -25.00 16.22  -1600.64      0
  0.00   0.00  6700.00  33.23 22.81  -1500.00      0
  0.00  -3.20  6710.49 -25.00 10.22  -1499.68      0
  0.00   3.20  6710.49 -25.00 18.08  -1500.32      0
  0.00  -6.39  6741.85 -25.00 13.04  -1499.36      0
  0.00   6.39  6741.85 -18.99 16.33  -1500.64      0
  0.00   0.00  6800.00  82.91 23.06  -1400.00      0
  0.00  -3.16  6810.33 -25.00  9.50  -1399.68      0
  0.00   3.16  6810.33 -25.00 17.80  -1400.32      0
  0.00  -6.29  6841.24 -25.00 12.40  -1399.36      0
  0.00   6.29  6841.24  -4.65 16.54  -1400.64      0
  0.00   0.00  6900.00 115.05 23.35  -1300.00      0
  0.00  -3.11  6910.18 -25.00  9.80  -1299.68      0
  0.00   3.11  6910.18 -25.00 17.45  -1300.32      0
  0.00  -6.20  6940.64 -25.00 12.34  -1299.36      0
  0.00   6.20  6940.64   1.24 17.16  -1300.64      0
  0.00   0.00  7000.00 121.62 23.61  -1200.00      0
  0.00  -3.07  7010.04 -25.00 10.59  -1199.68      0
  0.00   3.07  7010.04 -25.00 17.38  -1200.32      0
  0.00  -6.12  7040.06 -25.00 12.80  -1199.36      0
  0.00   6.12  7040.06  -2.61 17.87  -1200.64      0
  0.00   0.00  7100.00 102.50 23.87  -1100.00      0
  0.00  -3.02  7109.90 -25.00 10.62  -1099.68      0
  0.00   3.02  7109.90 -25.00 17.66  -1100.32      0
  0.00  -6.03  7139.50 -25.00 13.18  -1099.36      0
  0.00   6.03  7139.50 -14.22 18.25  -1100.64      0
  0.00   0.00  7200.00  63.83 24.04  -1000.00      0
  0.00  -2.98  7209.76   7.53 10.38   -999.68      0
  0.00   2.98  7209.76 -11.89 17.98  -1000.32      0
  0.00  -5.95  7238.96 -25.00 12.86   -999.36      0
  0.00   5.95  7238.96 -25.00 18.38  -1000.64      0
  0.00   0.00  7300.00  15.54 23.90   -900.00      0
  0.00  -2.94  7309.63  78.96  9.97   -899.68      0
  0.00   2.94  7309.63  -6.31 17.94   -900.32      0
  0.00  -5.87  7338.43  37.53 11.72   -899.36      0
  0.00   5.87  7338.43 -25.00 18.67   -900.64      0
  0.00   0.00  7400.00 -25.00 23.56   -800.00      0
  0.00  -2.90  7409.50  61.41  9.27   -799.68      0
  0.00   2.90  7409.50 -14.20 17.57   -800.32      0
  0.00  -5.79  7437.91  58.33 10.62   -799.36      0
  0.00   5.79  7437.91 -25.00 19.21   -800.64      0
  0.00   0.00  7500.00 -25.00 23.43   -700.00      0
  0.00  -2.86  7509.37 -24.65  9.19   -699.68      0
  0.00   2.86  7509.37 -25.00 17.25   -700.32      0
  0.00  -5.71  7537.41   0.21 10.22   -699.36      0
  0.00   5.71  7537.41 -25.00 19.44   -700.64      0
  0.00   0.00  7600.00 -25.00 23.77   -600.00      0
  0.00  -2.82  7609.25 -25.00 10.55   -599.68      0
  0.00   2.82  7609.25 -25.00 17.24   -600.32      0
  0.00  -5.64  7636.92 -25.00 10.18   -599.36      0
  0.00   5.64  7636.92 -25.00 18.88   -600.64      0
  0.00   0.00  7700.00 -25.00 24.26   -500.00      0
  0.00  -2.79  7709.13 -25.00 12.23   -499.68      0
  0.00   2.79  7709.13 -25.00 17.29   -500.32      0
  0.00  -5.56  7736.44 -25.00 10.21   -499.36      0
  0.00   5.56  7736.44 -25.00 17.75   -500.64      0
  0.00   0.00  7800.00 -25.00 24.46   -400.00      0
  0.00  -2.75  7809.01 -25.00 13.01   -399.68      0
  0.00   2.75  7809.01 -25.00 17.11   -400.32      0
  0.00  -5.49  7835.97 -25.00 10.33   -399.36      0
  0.00   5.49  7835.97 -25.00 16.92   -400.64      0
  0.00   0.00  7900.00  17.60 24.30   -300.00      0
  0.00  -2.72  7908.90  60.44 12.64   -299.68      0
  0.00   2.72  7908.90 -25.00 16.70   -300.32      0
  0.00  -5.42  7935.52 -25.00  9.87   -299.36      0
  0.00   5.42  7935.52 -25.00 16.93   -300.64      0
  0.00   0.00  8000.00  69.98 24.14   -200.00      0
  0.00  -2.68  8008.78  98.97 11.69   -199.68      0
  0.00   2.68  8008.78 -25.00 16.39   -200.32      0
  0.00  -5.36  8035.08  17.73  9.38   -199.36      0
  0.00   5.36  8035.08 -25.00 17.60   -200.64      0
  0.00   0.00  8100.00 109.17 24.27   -100.00      0
  0.00  -2.65  8108.68  67.29 10.70    -99.68      0
  0.00   2.65  8108.68 -25.00 16.48   -100.32      0
  0.00  -5.29  8134.65 128.57  9.68    -99.36      0
  0.00   5.29  8134.65 -16.79 18.27   -100.64      0
  0.00   0.00  8200.00 124.82 24.69      0.00      0
  0.00  -2.62  8208.57  -5.92 10.24      0.32      0
  0.00   2.62  8208.57 -23.75 16.91     -0.32      0
  0.00  -5.23  8234.23 164.24  9.64      0.64      0
  0.00   5.23  8234.23  16.87 18.50     -0.64      0
  0.00   0.00  8300.00 114.98 25.11    100.00      0
  0.00  -2.59  8308.47 -25.00 10.65    100.32      0
  0.00   2.59  8308.47   7.43 17.08     99.68      0
  0.00  -5.16  8333.82 116.55  8.59    100.64      0
  0.00   5.16  8333.82  36.88 18.38     99.36      0
  0.00   0.00  8400.00  85.42 25.27    200.00      0
  0.00  -2.56  8408.37 -25.00 11.54    200.32      0
  0.00   2.56  8408.37  21.71 16.51    199.68      0
  0.00  -5.10  8433.42  28.84  7.86    200.64      0
  0.00   5.10  8433.42  33.49 18.21    199.36      0
  0.00   0.00  8500.00  45.66 25.13    300.00      0
  0.00  -2.53  8508.27 -25.00 12.05    300.32      0
  0.00   2.53  8508.27  21.73 15.56    299.68      0
