ID	l [deg]	b [deg]	Area [pc^2]	Distance [kpc]	Flag	Mass [kg]	# of distance points
482 	30.571499999998945	-0.08349999999999164   	0.00020136003453188848	8.7 	B	32200753.498189904	1 
483 	30.438499999998957	-0.10016666666665663   	0.002571515022664577  	5.03	B	239664290.34371564	1 
484 	30.48349999999895 	-0.05916666666666073   	0.001561929843613687  	9.02	B	123487785.59780979	1 
485 	30.470833333332287	-0.14783333333331855   	0.0006297263312169115 	7.19	B	60417300.60453468 	1 
486 	30.454499999998955	-0.13549999999998644   	0.00038860885053954014	5.03	B	55413760.95611706 	1 
487 	30.562833333332275	0.5654999999999434     	0.002276602096175897  	9.43	A	52705607.43364485 	1 
488 	30.492833333332282	0.9571666666665709     	0.0009693733912853017 	3.07	A	15044109.201548524	3 
489 	30.497833333332284	-1.0304999999998967    	2.2983970880667555e-05	0.89	A	487523.38983950805	2 
490 	30.48816666666562 	-1.0591666666665607    	5.5105291239404555e-06	0.9 	A	57454.6677515457  	1 
491 	30.493166666665616	-0.38983333333329434   	1.842982300791865e-05 	0.87	A	856378.7165999744 	1 
492 	30.426166666665623	-0.21449999999997854   	9.844436639093572e-05 	5.86	A	22101314.76569307 	1 
493 	30.41483333333229 	0.14283333333331905    	0.0002856730658026484 	5.33	B	46039042.85825815 	1 
494 	30.389833333332295	0.12216666666665445    	0.00032597324000490616	7.96	B	48085521.33563763 	1 
495 	30.35516666666563 	0.10716666666665595    	0.0024280851368297884 	9.05	A	304543269.9980958 	3 
496 	30.311833333332302	0.15849999999998415    	0.0004682048049105488 	9.49	B	33275998.946895506	1 
497 	30.420499999998956	-0.19383333333331396   	6.96747335635298e-05  	5.47	A	8724753.879769415 	1 
498 	30.400166666665626	-0.29583333333330375   	0.0005785499775193335 	8.67	A	55380220.75483124 	1 
499 	30.37716666666563 	0.30849999999996913    	3.684847535658993e-05 	5.27	B	1146814.553831969 	1 
500 	30.357499999998964	-0.8371666666665829    	0.000899724955682086  	4.21	A	38945468.62195465 	2 
501 	30.32449999999897 	-0.8521666666665815    	6.9087913150632e-05   	4.38	A	1428412.6801708473	1 
502 	30.355499999998965	-0.08849999999999114   	0.0006305066716919616 	7.85	A	33420823.095120843	1 
503 	30.35616666666563 	0.4224999999999577     	0.00277586761703613   	9.24	A	220982774.26095265	1 
504 	30.362499999998963	-0.303833333333303     	0.0004471194869918436 	8.81	B	47020264.45439626 	1 
505 	30.3498333333323  	-0.27383333333330595   	0.0005964583743666428 	5.71	B	106122540.82687831	1 
506 	30.3318333333323  	-0.2551666666666412    	0.00017326332629264871	8.57	B	44445838.863246754	1 
507 	30.308833333332302	-0.24549999999997546   	0.0002108847277362913 	5.71	B	53886483.878156476	1 
508 	30.303166666665636	-0.28516666666663815   	0.0012207780587844286 	8.81	B	217636934.0036385 	2 
509 	30.274833333332307	-0.23183333333331016   	6.378407777685838e-05 	5.71	B	12811293.127054607	1 
510 	30.252499999998975	-0.22783333333331057   	0.0009706900466050493 	8.56	B	77523654.85950287 	2 
511 	30.262499999998973	-0.28849999999997117   	0.00038579435278182856	5.71	A	34701173.76548719 	1 
512 	30.236166666665643	-0.24549999999997546   	0.00016648869410775864	8.62	B	24735712.922199633	1 
513 	30.229166666665645	-0.22783333333331057   	9.289257717594895e-05 	5.74	B	22648925.30961076 	1 
514 	30.218166666665645	-0.19316666666664736   	0.0007250377592303026 	8.52	B	253019034.80132267	1 
515 	30.228499999998977	-0.18283333333331506   	9.104064541844203e-05 	8.62	A	3520961.379576624 	1 
516 	30.355499999998965	-0.3448333333332988    	0.0005092798709976082 	8.65	A	22956467.86226492 	1 
517 	30.335166666665632	-0.7894999999999209    	0.0002409616455131482 	9.93	A	6726123.538615003 	1 
518 	30.317166666665635	-0.7854999999999214    	0.0020556454327482665 	9.94	A	75339463.32972646 	3 
519 	30.3218333333323  	-0.7498333333332583    	5.312059604104922e-05 	4.41	A	1381372.5620395662	1 
520 	30.284499999998967	-0.7431666666665924    	0.00036506422012844977	4.41	A	4798192.863335886 	2 
521 	30.292166666665636	0.456166666666621      	0.0004576837132029809 	6.3 	A	9614010.656928815 	1 
522 	30.273499999998972	-0.03583333333332975   	0.00013103032105392845	5.31	A	3281769.543460139 	1 
523 	30.247833333332306	-0.7798333333332553    	0.0012661900368620988 	9.98	A	19073560.66628235 	1 
524 	30.218166666665642	-0.08583333333332474   	0.000661464594493339  	9.19	A	20967565.3955497  	1 
525 	30.14816666666565 	0.23149999999997684    	0.007950938630402566  	8.93	A	169106395.68024507	2 
526 	30.122166666665652	0.06816666666665985    	0.004275893017554013  	5.85	B	158470305.0384333 	3 
527 	30.06316666666566 	0.10849999999998915    	0.0023270918716556265 	5.38	B	102093332.3889867 	2 
528 	30.13816666666565 	-0.07416666666665925   	0.0025349378162280467 	4.86	A	49429883.47333013 	2 
529 	30.131166666665656	-0.6441666666666022    	0.0014937862752646    	4.53	A	13586210.916097648	1 
530 	30.132166666665654	-0.18816666666664786   	0.0026305237285675956 	9.0 	A	59259523.851045035	1 
531 	30.086499999998992	-0.2781666666666388    	0.0014623737982878506 	9.04	A	63273922.22906288 	1 
532 	30.07049999999899 	-0.552833333333278     	0.0019635681698502616 	8.57	A	34790837.446575664	2 
533 	30.011166666665666	-0.26149999999997386   	0.0015221669004776325 	8.75	B	247830043.9515445 	1 
534 	29.969499999999   	-0.2598333333333074    	0.00043706302925006777	4.03	B	44669754.17212326 	1 
535 	30.00516666666567 	-0.036166666666663044  	0.0009596769057023723 	9.24	B	275725099.01430637	2 
536 	30.022833333332333	-0.052499999999994745  	0.00041100320969635317	9.34	B	87277762.41409528 	1 
537 	30.017499999999   	-0.08349999999999164   	0.00023955235738989884	5.64	B	31166095.357896797	1 
538 	29.999833333332337	0.0001666666666666483  	0.0006050477878454504 	8.88	B	145786791.23634338	1 
539 	29.97283333333234 	-0.045833333333328743  	0.001259132609372448  	8.81	B	545788363.7411659 	1 
540 	30.008166666665666	0.28849999999997117    	0.001442293006403535  	8.88	A	26543472.40342599 	1 
541 	29.958833333332336	-0.4198333333332913    	0.0017499819679113776 	4.15	A	58743300.355683714	3 
542 	30.012166666665664	0.09449999999999054    	0.000904477384110331  	8.51	A	75689840.16146067 	1 
543 	30.000499999998997	-1.079499999999892     	0.0002609356568071325 	4.34	A	8719281.399110172 	1 
544 	29.962499999999004	-0.7904999999999208    	0.000466595617359449  	4.75	B	32042231.160250757	2 
545 	29.888499999999013	-0.8054999999999194    	0.003120697849118288  	9.74	B	390955642.71219844	2 
546 	29.851499999999017	-0.7641666666665902    	0.007353799287517091  	9.77	B	460577502.2334504 	1 
547 	29.87516666666568 	-0.7868333333332546    	0.00023902899081632543	4.7 	B	11045836.073360411	1 
548 	29.861499999999015	-0.8211666666665844    	6.827110997043328e-05 	4.75	B	6104478.847326007 	1 
549 	29.953166666665673	0.15416666666665124    	0.00043366911632893333	5.26	A	18219781.683255058	1 
550 	29.92883333333234 	-0.8951666666665771    	0.000824165953820714  	4.04	A	11898802.561557757	2 
551 	29.912166666665673	-1.0741666666665592    	0.00032085854463325227	2.87	A	5881489.392442001 	1 
552 	29.900833333332343	-0.21516666666664513   	0.006292598546541936  	8.98	A	292554084.3387876 	3 
553 	29.893166666665675	-0.28149999999997183   	0.0008255321846101402 	8.74	A	47116544.557542846	1 
554 	29.84616666666568 	-0.4744999999999525    	0.0007118882378696965 	3.97	A	19193573.52100914 	1 
555 	29.868499999999013	-0.3111666666666355    	0.0005402897798078463 	8.82	A	34196847.011810176	1 
556 	29.87116666666568 	-0.29016666666663765   	9.057489486057463e-05 	8.82	A	8443333.195407158 	1 
557 	29.858833333332345	0.03016666666666365    	0.000520496909601002  	8.76	B	93896315.61435984 	1 
558 	29.84616666666568 	0.002833333333333049   	2.758826893462733e-05 	5.71	B	4413262.9640584765	1 
559 	29.837499999999014	-0.03249999999999675   	0.000407886569366159  	8.91	B	73661122.09760246 	1 
560 	29.82883333333235 	-0.06316666666666035   	0.00043370209759543754	8.88	B	47984678.718960695	1 
561 	29.82583333333235 	-0.044166666666662246  	9.843494355875031e-05 	5.71	B	15016212.28084484 	1 
562 	29.79949999999902 	-0.03283333333333005   	0.000666168183272206  	9.38	B	50714210.55074066 	1 
563 	29.849833333332345	-0.2664999999999733    	0.002149931847175006  	9.12	A	60449741.62090168 	1 
564 	29.81083333333235 	0.22416666666664425    	0.00015442169471802228	9.78	B	9772532.658473857 	1 
565 	29.777166666665686	0.21216666666664546    	0.0007224875021918487 	4.68	B	48660667.479074344	1 
566 	29.792166666665686	-0.08016666666665864   	0.00038214161083913097	8.92	A	17078641.808814283	1 
567 	29.786833333332353	-0.27049999999997293   	0.0007852790876762552 	9.01	A	71351433.99367464 	2 
568 	29.774833333332353	-0.30183333333330314   	0.002306401723084769  	9.4 	A	138561427.55991665	1 
569 	29.74483333333236 	-0.8801666666665786    	0.0005053296978985204 	4.39	A	6990178.373190345 	1 
570 	29.750499999999025	0.14516666666665212    	0.0004750443351597967 	8.76	A	30801841.201426294	1 
571 	29.71849999999903 	-0.7901666666665876    	0.007164768617666283  	9.83	A	202821847.13602942	3 
572 	29.722166666665697	-0.32316666666663435   	0.00036106744665648314	9.83	A	7936456.529172951 	1 
573 	29.57516666666571 	-0.6048333333332728    	0.004495607414928128  	4.36	A	213978127.08857086	8 
574 	29.634499999999036	0.10749999999998924    	0.0008873498005720002 	6.06	B	17858570.051227927	1 
575 	29.62383333333237 	0.256166666666641      	0.000704343626940522  	4.39	A	35511186.328120135	2 
576 	29.56416666666571 	0.22349999999997763    	0.0007336905023322201 	4.44	B	28093410.388140596	3 
577 	29.600166666665707	0.11349999999998864    	0.0007923023969994985 	8.43	B	11480062.477173146	1 
578 	29.559833333332378	0.18383333333331492    	0.0007282859069621847 	4.44	B	53036696.56590074 	1 
579 	29.530499999999048	0.17716666666664893    	0.0006227733915638129 	10.0	B	65003380.80648613 	1 
580 	29.491833333332384	0.15149999999998484    	0.0004467798839229307 	4.44	B	19417167.064424515	1 
581 	29.500166666665717	0.19916666666664673    	0.00016894364786333043	4.44	B	15178194.652031647	1 
582 	29.63983333333237 	0.3711666666666295     	0.0008087760383534092 	9.89	A	43861365.52765081 	1 
583 	29.606166666665704	-0.011499999999998851  	0.0009665083321128627 	5.63	A	22180632.576934498	1 
584 	29.59183333333237 	-0.38349999999996165   	0.0007054101405890546 	9.35	B	23969521.292409897	1 
585 	29.559833333332374	-0.3558333333332977    	0.0032145871507380406 	9.35	B	161319078.68126482	2 
586 	29.55516666666571 	-0.4098333333332923    	0.002708313345978027  	9.35	B	122495820.51379885	3 
587 	29.501166666665714	-0.32783333333330056   	0.0014656626388454507 	9.31	A	41928469.66016774 	1 
588 	29.52883333333238 	-0.08016666666665866   	0.00022802846039790014	3.95	A	4816412.225538428 	1 
589 	29.50183333333238 	0.38549999999996143    	0.0004771880328666134 	4.61	A	32398704.74881034 	1 
590 	29.509499999999047	-0.20049999999997992   	0.00029293957253532675	4.75	A	9491358.895669146 	1 
591 	29.476833333332387	-0.24816666666664183   	0.0006810094296276582 	4.38	B	51101358.77239046 	2 
592 	29.469166666665718	-0.20449999999997953   	0.0004604466216314049 	9.74	B	26548405.481313072	1 
593 	29.433166666665723	-0.21149999999997882   	0.0008809810666989464 	9.36	A	18413629.299085572	1 
594 	29.462833333332387	-0.8391666666665827    	0.00014468805664072048	4.54	A	3331735.9993600477	1 
595 	29.44083333333239 	0.12983333333332034    	0.00039216588507357886	4.48	B	24010765.743820168	1 
596 	29.41783333333239 	0.14116666666665253    	0.0022869630484751006 	9.98	B	154574326.56327775	1 
597 	29.390499999999058	0.18916666666664775    	0.0005238709577432645 	9.98	B	23766456.19061182 	1 
598 	29.429166666665722	-0.17316666666664934   	0.0004009837497709932 	4.8 	A	27234332.507646985	1 
599 	29.41249999999906 	-0.7381666666665928    	2.228337349223285e-05 	0.72	A	891470.2335451135 	1 
600 	29.413499999999058	-0.719499999999928     	1.6120083084069588e-07	0.68	A	1234.5242281926216	1 
601 	29.410499999999058	-0.645166666666602     	0.000823400088765452  	3.68	A	28127875.09569694 	3 
602 	29.42383333333239 	-0.5071666666666159    	0.0001840650170133807 	3.79	A	2840173.1499873553	1 
603 	29.375833333332395	-0.5871666666666079    	0.0001361579917738101 	3.72	B	4254249.734760928 	1 
604 	29.290166666665737	-0.6284999999999371    	0.00044444553971162166	3.72	B	28815950.402747776	2 
605 	29.3398333333324  	-0.6191666666666047    	3.527637599174062e-05 	4.76	B	1873230.59934979  	1 
606 	29.241499999999075	-0.6731666666665993    	0.0013280539682103182 	4.64	B	46857741.55819344 	5 
607 	29.227166666665745	-0.6291666666666037    	0.0001911708823958794 	3.74	B	7273502.582982205 	1 
608 	29.23083333333241 	-0.6118333333332721    	9.254477583687814e-05 	4.64	B	3879496.672253351 	1 
609 	29.389833333332394	-0.09349999999999065   	0.004224461793169009  	8.7 	A	251401927.75378156	2 
610 	29.370499999999062	-0.11649999999998834   	3.0462825062824004e-05	5.6 	A	1332293.9505910578	1 
611 	29.36949999999906 	-0.4548333333332878    	0.0006190263969298675 	4.52	A	50222990.29906696 	1 
612 	29.3418333333324  	-0.4514999999999548    	0.0002951231040467373 	4.35	A	21911265.099632103	2 
613 	29.359833333332396	-0.678499999999932     	3.7893930464428885e-05	4.52	B	1785325.0190941433	1 
614 	29.350499999999062	-0.7964999999999203    	2.297503103632442e-06 	0.68	A	77384.92286347557 	1 
615 	29.340499999999064	-0.7554999999999243    	0.00017077458403441046	3.85	B	6958145.634728347 	1 
616 	29.340833333332398	-0.6864999999999313    	5.879562974097986e-05 	3.8 	B	1708348.6643764284	1 
617 	29.340833333332398	-0.7791666666665886    	2.5416519348086417e-06	0.68	B	183225.3471682338 	1 
618 	29.336499999999067	-0.7894999999999209    	7.277513236982872e-07 	0.68	B	67315.43596283224 	1 
619 	29.322499999999067	-0.8088333333332524    	1.6913566785392236e-05	0.68	B	1685220.5223904424	3 
620 	29.309166666665735	-0.7648333333332568    	4.903935926631551e-05 	3.72	B	4462694.242069728 	1 
621 	29.273833333332405	-0.7838333333332549    	2.9642172195366795e-06	0.68	B	182092.25623262953	1 
622 	29.248499999999073	-0.7614999999999238    	5.799421515590117e-06 	3.86	B	267225.15086570877	1 
623 	29.325499999999067	0.13949999999998602    	0.002649565440648205  	9.94	A	173262136.0707019 	1 
624 	29.29349999999907 	0.12949999999998704    	0.0005146431131990525 	4.66	A	40225263.45111674 	2 
625 	29.302166666665734	0.36616666666663006    	0.00022070794398130217	4.56	B	3922650.9441072694	1 
626 	29.296166666665737	-0.4521666666666214    	0.00021460824009027278	4.57	A	4145822.1455091923	1 
627 	29.279166666665738	-0.10216666666665644   	0.0001937164469722133 	5.44	B	23230775.558663484	1 
628 	29.273833333332405	-0.12949999999998704   	0.00015270961755643262	3.62	B	21723293.056109235	1 
629 	29.252833333332408	-0.14516666666665215   	9.84540830096993e-06  	2.96	B	359766.4746604178 	1 
630 	29.246499999999077	0.08016666666665864    	0.0019517123786408526 	5.31	B	180216414.1743726 	1 
631 	29.229166666665744	0.024166666666664248   	0.0006242311216414756 	5.31	B	91841659.03181997 	2 
632 	29.191833333332415	0.13183333333332015    	0.002790509412766731  	9.09	A	115466676.63857953	1 
633 	29.210166666665746	0.004166666666666249   	9.333405243316972e-05 	5.31	B	11652110.791391939	1 
634 	29.187499999999083	0.002833333333333049   	0.0009173464465817862 	9.27	B	110185069.94941396	1 
635 	29.15083333333242 	0.13849999999998613    	4.7714282628766186e-05	4.57	B	10184839.118128669	1 
636 	29.14549999999909 	0.12649999999998734    	2.8173075826380337e-05	5.33	B	6531431.543995142 	1 
637 	29.13883333333242 	0.03249999999999674    	0.0001246607772370019 	5.36	B	22288273.59830093 	1 
638 	29.110833333332423	0.10416666666665625    	0.00041644229148141035	5.33	B	56899340.98760533 	2 
639 	29.11749999999909 	0.025166666666664145   	0.0002679914992708091 	5.36	B	46582300.98758951 	1 
640 	29.090833333332426	0.09049999999999095    	0.00019319257473372298	9.23	B	15602615.331165524	1 
641 	29.07416666666576 	0.024833333333330848   	0.00015555633774480917	9.2 	B	5824314.705532747 	1 
642 	28.9924999999991  	0.03116666666666354    	0.002531625066587632  	5.36	B	205273763.96464235	4 
643 	28.88016666666578 	0.06916666666665974    	0.006488753904424074  	5.39	B	426344167.5745953 	2 
644 	28.92249999999911 	0.12583333333332075    	0.0029591359610038038 	8.63	A	56979946.98166093 	1 
645 	28.934499999999108	0.033499999999996644   	0.00013186943610627138	9.41	A	1586048.4562415953	1 
646 	28.875499999999114	0.10649999999998935    	3.6822746015459545e-05	3.25	B	1862119.8918807665	1 
647 	29.236499999999076	-0.05083333333332825   	7.725809352082006e-05 	3.66	A	10517249.512493262	1 
648 	29.234166666665747	-0.3321666666666334    	0.0005972673119865988 	5.08	A	14566070.891937276	1 
649 	29.212166666665745	-0.15249999999998473   	0.0009486457707102448 	5.34	A	16831263.417163584	1 
650 	29.200166666665744	-0.3431666666666323    	0.00010871033322476491	5.15	B	5492971.578283194 	1 
651 	29.174166666665748	-0.3288333333333004    	0.0002349042259046232 	9.32	B	9492039.14906381  	1 
652 	29.14283333333242 	-0.3331666666666333    	0.0006665352800940376 	5.15	B	36870260.94688088 	2 
653 	29.11783333333242 	-0.3224999999999677    	0.00016599738817915397	5.16	B	12225847.987182422	1 
654 	29.11683333333242 	-0.3464999999999653    	0.00015395364396017172	9.5 	B	5873974.423790758 	1 
655 	29.103166666665754	-0.29783333333330353   	0.0009362685597710396 	9.38	B	68868334.765372   	1 
656 	29.078833333332422	-0.2878333333333045    	0.0002172575059132885 	9.39	B	3816621.499530367 	1 
657 	29.183833333332416	0.5674999999999433     	0.0003388943934090002 	9.85	A	28794642.089439675	1 
658 	29.152499999999083	-0.7788333333332554    	0.000252170761694381  	3.5 	A	7710456.364625597 	2 
659 	29.12383333333242 	0.24083333333330925    	0.0022413325436143597 	5.21	B	71025499.87691948 	1 
660 	29.140166666665753	0.20016666666664665    	0.00026157305758873063	4.55	B	7103070.993301342 	1 
661 	29.106499999999087	0.20183333333331316    	4.354041609670473e-05 	9.23	B	642380.8349302188 	1 
662 	29.12583333333242 	-0.6354999999999364    	4.506899341693392e-05 	3.5 	B	363851.33004993235	1 
663 	29.103166666665754	-0.6098333333332724    	0.00033396860686869085	2.99	B	8294699.453438603 	2 
664 	29.09916666666576 	-0.5404999999999459    	0.001996886754115699  	4.49	A	30344683.15330251 	3 
665 	29.046166666665762	-0.6318333333332701    	0.0006589526332799731 	3.5 	A	13028874.466413274	4 
666 	29.02683333333243 	-0.6231666666666043    	6.882661368179422e-05 	3.5 	A	989254.0861756547 	1 
667 	29.045499999999095	0.2874999999999713     	0.0011440175263416966 	9.3 	A	25863532.39029397 	1 
668 	28.985166666665766	-0.18583333333331475   	8.261337606908526e-05 	9.32	B	9209021.852953186 	1 
669 	28.962833333332437	-0.04783333333332855   	0.01768746363299214   	9.33	A	641784687.6035024 	3 
670 	28.962833333332437	-0.7351666666665931    	0.0010080119407553539 	3.3 	A	38928867.23215782 	1 
671 	28.900833333332443	-0.46149999999995384   	0.001838267910279293  	9.98	A	101623293.93668358	2 
672 	28.973833333332436	0.40683333333329263    	0.00021169620281935413	9.25	B	7412675.732992899 	1 
673 	28.956166666665773	-0.20149999999997983   	9.992328904095687e-05 	5.27	A	8161590.426930241 	1 
674 	28.79049999999912 	0.13816666666665284    	0.0024954966012107117 	3.14	A	89239132.89194456 	1 
675 	28.847499999999116	0.2511666666666415     	0.00020721129380919513	3.29	A	6263951.2129114615	1 
676 	28.72383333333246 	0.11816666666665482    	0.00019069504866295323	8.65	B	8953037.357353583 	1 
677 	28.718833333332462	0.14583333333331877    	0.0032406108254041154 	9.16	B	192311571.41268447	1 
678 	28.705166666665797	0.11683333333332163    	2.4326239448462035e-05	9.25	B	1113911.602150611 	1 
679 	28.6651666666658  	-0.059833333333327354  	0.00013198465696837803	5.31	B	3430563.915239765 	1 
680 	28.641499999999137	-0.07449999999999257   	0.00036970973325777044	5.31	B	19154338.767455097	1 
681 	28.66083333333247 	0.1418333333333191     	8.33111973774343e-05  	4.45	B	17913984.62700048 	1 
682 	28.648499999999135	0.12483333333332086    	4.184176139402226e-05 	8.79	B	9581341.977548538 	1 
683 	28.64483333333247 	0.13749999999998624    	2.7748057694495417e-05	4.45	B	5049587.392859103 	1 
684 	28.60949999999914 	-0.25816666666664084   	0.001951926409270807  	8.87	A	127582791.11385067	1 
685 	28.629499999999137	0.15816666666665086    	0.00047242358660423017	5.61	B	21473448.32765052 	2 
686 	28.52783333333248 	-0.25083333333330826   	0.0021156672887432918 	5.31	B	283447225.0417674 	4 
687 	28.55583333333248 	-0.010499999999998955  	0.001967628507839215  	9.84	B	151757955.9476979 	2 
688 	28.50949999999915 	-0.13883333333331943   	0.0020564030284559724 	5.31	B	141746201.23140308	1 
689 	28.54483333333248 	-0.32216666666663446   	0.0007626098292366659 	5.31	B	90153556.7144829  	1 
690 	28.54049999999915 	-0.28283333333330507   	0.0005485522836256232 	5.31	B	76807726.11885819 	1 
691 	28.54783333333248 	0.19883333333331338    	0.0002615834741506321 	5.31	B	10098334.551097285	1 
692 	28.514833333332483	-0.37449999999996253   	0.0003054758570603914 	2.95	B	31243955.392106496	1 
693 	28.520833333332483	-0.04949999999999505   	0.0006283347660736089 	5.31	B	46868869.50176431 	1 
694 	28.524166666665817	-0.09949999999999004   	7.572219353628299e-05 	9.82	A	1149500.300270697 	1 
695 	28.525833333332482	0.22516666666664414    	0.0002446917284648744 	5.31	B	7992298.779856204 	1 
696 	28.44983333333249 	0.1954999999999804     	0.0020931449611622816 	5.31	B	130610798.28592092	2 
697 	28.49549999999915 	-0.18683333333331464   	0.00044596117282229254	5.31	B	23182700.377099555	1 
698 	28.48516666666582 	-0.04916666666666175   	0.001197780403135409  	9.73	B	48380751.339175396	1 
699 	28.39349999999916 	-0.11316666666665537   	0.007490868893289152  	5.31	B	352464357.86755794	3 
700 	28.481833333332485	-0.37116666666662956   	0.00023648443960060794	5.31	A	19107071.11873428 	1 
701 	28.471499999999153	0.04683333333332862    	8.000405811296419e-05 	4.47	A	5651989.29806327  	1 
702 	28.470499999999156	-0.13983333333331938   	4.809853008825924e-05 	5.31	B	1834035.6157499382	1 
703 	28.443166666665824	0.28116666666663853    	0.0008830575800184377 	4.54	A	33711843.42904661 	2 
704 	28.447166666665822	-0.32883333333330045   	0.0002265075056209054 	2.95	B	23687909.148305167	2 
705 	28.406833333332493	0.07749999999999224    	0.005345235456832143  	5.31	B	1089835877.4983582	6 
706 	28.397833333332496	0.12649999999998734    	0.0008706406547523592 	5.31	B	68327161.7318435  	2 
707 	28.417166666665825	0.20616666666664601    	0.0002468418887994837 	9.14	B	15863824.318056934	1 
708 	28.40149999999916 	0.20583333333331272    	5.429494391772252e-05 	9.52	B	1388594.6884390519	1 
709 	28.364499999999165	0.1204999999999879     	0.0021785580255055197 	5.31	B	229855877.4997224 	5 
710 	28.357499999999167	-0.34483333333329885   	0.0003463285033537555 	5.31	B	19702346.58527538 	1 
711 	28.312833333332502	-0.30549999999996946   	0.0004022525879405014 	5.31	B	25659379.68547325 	1 
712 	28.354499999999167	-0.37683333333329566   	0.0004270653217161907 	5.31	B	24867318.4867875  	1 
713 	28.3418333333325  	0.03416666666666324    	0.0006472306171797107 	5.31	B	48834814.73993337 	2 
714 	28.272499999999173	-0.16916666666664976   	0.0025410148058134735 	5.31	B	373316991.78137386	2 
715 	28.280833333332506	0.2548333333333079     	0.000928148844353396  	9.78	B	23257607.649367996	1 
716 	28.26116666666584 	-0.24749999999997524   	0.0009938160230190817 	9.41	B	55657230.99419099 	1 
717 	28.25183333333251 	0.19383333333331393    	0.00031412535903296217	5.41	A	7864717.742194015 	1 
718 	28.226166666665847	0.0014999999999998348  	0.0007448167009748594 	8.84	A	50012723.62340589 	1 
719 	28.232499999999177	0.23383333333330997    	0.00013569087517604684	9.77	B	10676357.982098635	1 
720 	28.224166666665845	0.2181666666666448     	0.0001832605853619909 	5.48	B	15512954.832944095	1 
721 	28.22749999999918 	-0.18816666666664786   	3.387892496296038e-05 	5.31	B	2969597.268001861 	1 
722 	28.206833333332515	-0.038833333333329445  	0.0007519299211757269 	9.48	B	105969434.20668863	1 
723 	28.20716666666585 	0.02483333333333082    	0.00035666664590056524	5.91	B	40820696.99484721 	1 
724 	28.193499999999183	0.012833333333332031   	8.062534057149006e-05 	5.91	B	7282870.504261341 	1 
725 	28.196499999999183	-0.05583333333332774   	0.00015116680884881477	5.31	B	20955732.018978108	1 
726 	28.184833333332517	-0.08649999999999136   	0.00023972918170973653	5.31	B	23837333.5592956  	1 
727 	28.18416666666585 	-0.20483333333331286   	0.00016586946510910593	9.2 	B	21238985.956213396	1 
728 	28.180499999999185	-0.21783333333331156   	0.0001274905830354491 	9.19	B	5847122.06471466  	1 
729 	28.16516666666585 	-0.20916666666664574   	0.0001434366879417731 	5.31	B	17892492.95906457 	2 
730 	28.139499999999188	-0.14149999999998586   	0.00016765877835594635	9.38	B	5150795.77007834  	1 
731 	28.836166666665783	0.49283333333328405    	0.00044176602740960395	9.84	B	96712710.51290637 	2 
732 	28.82483333333245 	0.48416666666661823    	3.7807072530278535e-05	4.76	B	6870533.82024717  	1 
733 	28.85883333333245 	0.316166666666635      	0.0011133462075782184 	9.0 	A	35381104.90295763 	2 
734 	28.854833333332447	0.37883333333329544    	0.00028183886021680964	9.84	A	14813393.642069105	1 
735 	28.84116666666578 	-0.4171666666666249    	0.001177744428596674  	9.1 	A	45007774.50081667 	3 
736 	28.829166666665785	-0.33583333333329973   	0.0014404623883884264 	9.08	A	73113206.0821619  	1 
737 	28.815833333332453	0.4248333333332908     	0.0008028057579424522 	4.98	A	31896760.307809293	1 
738 	28.786833333332456	-0.15516666666665113   	0.00031454429226265493	5.4 	A	18713282.626352046	1 
739 	28.761833333332454	-0.5484999999999451    	0.0004022728991531253 	9.85	B	11608234.243693344	1 
740 	28.742499999999122	-0.6341666666666032    	0.0006456322042852129 	4.65	A	13364423.429456335	1 
741 	28.734166666665793	-0.3041666666666363    	0.0017290444838726688 	4.91	B	266546667.74725053	2 
742 	28.74916666666579 	-0.2698333333333064    	5.608703392157616e-05 	9.49	B	6073940.413158167 	1 
743 	28.778833333332454	0.19783333333331354    	0.00055690923272055   	5.83	A	32986211.48227721 	1 
744 	28.717499999999127	0.45049999999995494    	0.0005468863390799413 	4.93	B	53305257.84960787 	1 
745 	28.70083333333246 	0.43283333333329005    	0.0011668747191753506 	9.53	B	106546316.23141968	1 
746 	28.641499999999134	0.2778333333333055     	2.693071838763788e-05 	5.15	A	1965755.388320006 	1 
747 	28.60149999999914 	-0.33049999999996693   	0.00025178765045786374	4.24	A	14019436.021317707	1 
748 	28.418833333332493	-0.4114999999999588    	9.434080352857824e-06 	2.81	A	291717.58553448017	1 
749 	28.396499999999158	-0.6051666666666061    	0.00064697631781918   	4.19	A	8231196.887028513 	1 
750 	28.357499999999163	-0.26383333333330694   	4.18457214204795e-05  	2.91	B	1664937.0107637874	1 
751 	28.344499999999165	-0.24016666666664263   	0.0005451633715071305 	9.2 	B	16943534.085909102	1 
752 	28.20049999999918 	-0.402833333333293     	5.332671101811845e-05 	3.01	B	3691966.2809777707	1 
753 	28.18083333333252 	-0.4044999999999595    	2.113600253425586e-05 	4.37	B	1403405.7770488104	1 
754 	28.167833333332517	-0.426166666666624     	3.6946449795779705e-05	4.38	B	529064.905312219  	1 
755 	28.14983333333252 	0.014166666666665249   	0.002056874399543699  	5.37	A	119487594.45213571	3 
756 	28.13216666666585 	0.21749999999997827    	0.000800442869725054  	9.73	B	34297974.24609721 	1 
757 	28.126166666665853	0.18649999999998135    	6.297473806190824e-05 	5.13	B	4112294.503938006 	1 
